Input,Target,Prediction
scroll papyrus scribe finds,scribe finds papyrus scroll,scribe finds papyrus scroll
hear god soul voice,god hear soul voice,god hear soul voice
servant guard town door,servant guard town door,servant guard town door
mother father people honor,people honor mother father,people honor mother father
servant rope coil bring,servant bring rope coil,servant bring rope coil
quail swallow eats chick,swallow eats quail chick,swallow eats quail chick
king becomes great man,man becomes great king,man becomes great king
god bless seated king,god bless seated king,god bless seated king
brick man stone lift,man lift stone brick,man lift brick stone
finds adze youth stone,youth finds stone adze,youth finds stone adze
heart feel sweet woman,woman feel sweet heart,woman feel sweet heart
cuts plant man old,old man cuts plant,old man cuts plant
love peace sweet people,people love sweet peace,people love sweet peace
gives scribe papyrus scroll,scribe gives papyrus scroll,scribe gives papyrus scroll
river bless people god,god bless river people,god bless river people
stool reed servant clean,servant clean reed stool,servant clean reed stool
city people town build,people build city town,people build city town
night hear owl woman,woman hear night owl,woman hear owl night
plant grain woman field,woman plant grain field,woman plant grain field
protect gate temple god,god protect temple gate,god protect temple gate
protect people town god,god protect people town,god protect town people
town protect people god,god protect town people,god protect town people
rope coil carry man,man carry rope coil,man carry coil rope
man content bring peace,man bring peace content,man bring peace content
see man desert snake,man see snake desert,man see snake desert
hill people desert cross,people cross desert hill,people cross desert hill
offering mother sweet gives,mother gives sweet offering,mother gives sweet offering
horizon watch god town,god watch town horizon,god watch town horizon
road people walk river,people walk river road,people walk river road
god horizon see lake,god see lake horizon,god see lake horizon
truth loves beautiful heart,heart loves beautiful truth,heart loves beautiful truth
river protect town god,god protect river town,god protect river town
vessel servant fill milk,servant fill vessel milk,servant fill vessel milk
becomes god soul great,soul becomes great god,soul becomes great god
owl woman see night,woman see owl night,woman see owl night
god power people grant,god grant power people,god grant power people
town build house people,people build house town,people build house town
give mother strong life,mother give strong life,mother give strong life
lake beautiful woman sees,woman sees beautiful lake,woman sees beautiful lake
servant clean temple mat,servant clean temple mat,servant clean temple mat
protect sky people god,god protect sky people,god protect sky people
temple stone people build,people build stone temple,people build stone temple
lord servant basket bring,servant bring basket lord,servant bring basket lord
people lotus gather field,people gather lotus field,people gather lotus field
youth speak hears god,youth hears god speak,youth hears god speak
walk road river people,people walk river road,people walk river road
people town build city,people build city town,people build city town
desert road walk people,people walk desert road,people walk desert road
shelter makes servant reed,servant makes reed shelter,servant makes reed shelter
stone makes hand adze,hand makes stone adze,hand makes stone adze
heart give sweet mother,mother give sweet heart,mother give sweet heart
city beautiful king sees,king sees beautiful city,king sees beautiful city
god life grant sweet,god grant sweet life,god grant sweet life
hold mother love youth,mother hold youth love,mother hold youth love
honor god people great,people honor great god,people honor great god
cross hill slope people,people cross hill slope,people cross hill slope
people cross hill riverbank,people cross riverbank hill,people cross riverbank hill
life sweet feel youth,youth feel sweet life,youth feel sweet life
ka woman spirit see,woman see ka spirit,woman see ka spirit
woman see mountain sky,woman see mountain sky,woman see mountain sky
youth stone hill climb,youth climb stone hill,youth climb hill stone
carry rope man coil,man carry rope coil,man carry coil rope
man sweet bring offering,man bring sweet offering,man bring sweet offering
heart love woman feel,woman feel love heart,woman feel love heart
hand rope coil finds,hand finds coil rope,hand finds coil rope
papyrus scroll woman see,woman see papyrus scroll,woman see papyrus scroll
people god protect town,god protect people town,god protect town people
jar woman carry milk,woman carry jar milk,woman carry milk jar
finds youth stone chisel,youth finds stone chisel,youth finds stone chisel
silent owl watch night,owl watch silent night,owl watch silent night
town people cross bridge,people cross town bridge,people cross town bridge
cross lake people river,people cross lake river,people cross lake river
scribe scroll papyrus sees,scribe sees papyrus scroll,scribe sees papyrus scroll
god field protect grain,god protect grain field,god protect grain field
door open city people,people open city door,people open city door
watch sky god star,god watch star sky,god watch star star
ripple becomes river water,water ripple becomes river,water ripple becomes river
beautiful hears god soul,god hears beautiful soul,god hears beautiful soul
book scroll makes scribe,scribe makes scroll book,scribe makes book scroll
plant woman lotus plant,woman plant lotus plant,woman plant lotus plant
house open servant bolt,servant open house bolt,servant open house bolt
strong seek soul youth,youth seek strong soul,youth seek strong soul
servant grain bring jar,servant bring grain jar,servant bring grain jar
water drink man ripple,man drink water ripple,man drink water ripple
fill water servant vessel,servant fill vessel water,servant fill water vessel
protect town god sky,god protect sky town,god protect sky town
folded makes cloth servant,servant makes folded cloth,servant makes folded cloth
king servant hears speak,servant hears king speak,servant hears king speak
house clean servant mat,servant clean house mat,servant clean house mat
king seated servant guard,servant guard seated king,servant guard seated king
life seek soul youth,youth seek soul life,youth seek soul life
old bird man hears,old man hears bird,old man hears bird
gather people field grain,people gather field grain,people gather grain field
father sky storm hear,father hear storm sky,father hear storm sky
god horizon sky see,god see horizon sky,god see horizon sky
fear god great hears,god hears great fear,god hears great fear
hill road cross people,people cross hill road,people cross hill road
god gives life ankh,god gives life ankh,god gives life ankh
people desert road cross,people cross desert road,people cross desert road
people cross rope river,people cross rope river,people cross rope river
grain jar man carry,man carry grain jar,man carry grain jar
desert slope youth climb,youth climb desert slope,youth climb desert slope
finds king ring stone,king finds stone ring,king finds stone ring
makes reed shelter servant,servant makes reed shelter,servant makes reed shelter
hare desert sees youth,youth sees desert hare,youth sees desert hare
belly finds animal cobra,cobra finds animal belly,cobra finds animal belly
man loves woman seated,man loves seated woman,man loves seated woman
hand rope makes coil,hand makes coil rope,hand makes coil rope
offering gives sweet mother,mother gives sweet offering,mother gives sweet offering
west horizon see woman,woman see west horizon,woman see west horizon
see god sky horizon,god see horizon sky,god see horizon sky
father makes shelter reed,father makes reed shelter,father makes reed shelter
sweet love heart finds,heart finds sweet love,heart finds sweet love
god bless seated throne,god bless seated throne,god bless seated throne
god grant strong power,god grant strong power,god grant strong power
build house brick people,people build brick house,people build brick house
makes temple great king,king makes great temple,king makes great temple
finds bread loaf mother,mother finds bread loaf,mother finds bread loaf
ba soul sees star,soul ba sees star,soul ba sees star
sky owl hear woman,woman hear owl sky,woman hear owl sky
fill water woman jar,woman fill water jar,woman fill water jar
stone vessel finds man,man finds stone vessel,man finds stone vessel
stone strength lift man,man lift stone strength,man lift stone strength
emerges hill horned viper,horned viper emerges hill,horned viper emerges hill
offering share bread people,people share bread offering,people share bread offering
youth power father guide,father guide youth power,father guide youth power
people river god bless,god bless river people,god bless river people
mouth speaks beautiful truth,mouth speaks beautiful truth,mouth speaks beautiful truth
grain carry woman basket,woman carry basket grain,woman carry basket grain
youth guide father strength,father guide youth strength,father guide youth strength
see horizon woman star,woman see star horizon,woman see star horizon
chick quail snake eats,snake eats quail chick,snake eats quail chick
god sees beautiful horizon,god sees beautiful horizon,god sees beautiful horizon
strong life seek youth,youth seek strong life,youth seek strong life
plant garden lotus woman,woman plant lotus garden,woman plant lotus garden
door people open town,people open town door,people open town door
cross people lake shore,people cross lake shore,people cross lake shore
gives king handle basket,king gives basket handle,king gives basket handle
power grant great god,god grant great power,god grant great power
loaf man bread bring,man bring bread loaf,man bring bread loaf
watch horizon god sky,god watch sky horizon,god watch sky horizon
mother youth heart guide,mother guide youth heart,mother guide youth heart
horizon see god hill,god see hill horizon,god see hill horizon
master hears scribe speak,scribe hears master speak,master hears scribe speak
gather lotus field people,people gather lotus field,people gather lotus field
see god lake horizon,god see lake horizon,god see lake horizon
life finds sweet heart,heart finds sweet life,heart finds sweet life
people mother father honor,people honor mother father,people honor mother father
see river storm man,man see storm river,man see storm river
road cross people mountain,people cross mountain road,people cross mountain road
river people build town,people build river town,people build river town
pass cross mountain people,people cross mountain pass,people cross mountain pass
scribe master speak hears,master hears scribe speak,master hears scribe speak
people road follow desert,people follow desert road,people follow desert road
climb youth road mountain,youth climb mountain road,youth climb mountain road
finds ring stone king,king finds stone ring,king finds stone ring
hold youth mother soul,mother hold youth soul,mother hold youth soul
servant gate bolt open,servant open gate bolt,servant open gate bolt
see feather woman truth,woman see feather truth,woman see feather truth
house open servant door,servant open house door,servant open house door
grant life god heart,god grant heart life,god grant heart life
basket man handle carry,man carry basket handle,man carry basket handle
bolt door youth sees,youth sees door bolt,youth sees door bolt
father road youth teach,father teach youth road,father teach youth road
great scribe hears lord,scribe hears great lord,scribe hears great lord
flax twisted makes scribe,scribe makes twisted flax,scribe makes twisted flax
snake hill above emerges,snake emerges above hill,snake emerges above hill
strong life feel man,man feel strong life,man feel strong life
people honor truth feather,people honor feather truth,people honor feather truth
mountain people walk road,people walk mountain road,people walk mountain road
adze cuts great stone,adze cuts great stone,adze cuts great stone
beautiful truth mouth speaks,mouth speaks beautiful truth,mouth speaks beautiful truth
servant milk bring offering,servant bring milk offering,servant bring milk offering
follow road horizon man,man follow horizon road,man follow horizon road
guard city gate servant,servant guard city gate,servant guard city gate
basket man lord carry,man carry basket lord,man carry basket lord
protect people town god,god protect town people,god protect town people
heart soul hear god,god hear heart soul,god hear heart soul
riverbank town servant guard,servant guard riverbank town,servant guard riverbank town
heart mother love youth,mother love youth heart,mother love youth heart
sweet milk give mother,mother give sweet milk,mother give sweet milk
beautiful scribe sees writing,scribe sees beautiful writing,scribe sees beautiful writing
plows field man strong,strong man plows field,strong man plows field
give youth mother soul,mother give youth soul,mother give youth soul
mother youth guide spirit,mother guide youth spirit,mother guide youth spirit
life sweet give mother,mother give sweet life,mother give sweet life
people temple god praise,people praise god temple,people praise temple god
life mother hold youth,mother hold youth life,mother hold youth life
grant god power strong,god grant strong power,god grant strong power
people desert road follow,people follow desert road,people follow desert road
father sky hear storm,father hear storm sky,father hear storm sky
man follow road hill,man follow hill road,man follow hill road
stone makes king throne,king makes stone throne,king makes stone throne
open temple door people,people open temple door,people open temple door
snake emerges above desert,snake emerges above desert,snake emerges above desert
seated god servant seat,servant seat seated god,servant seat seated god
storm father hear wind,father hear wind storm,father hear wind storm
hare desert hill sees,desert hare sees hill,desert hare sees hill
servant makes cloth folded,servant makes folded cloth,servant makes folded cloth
heart great becomes peace,heart becomes great peace,heart becomes great peace
life bless god great,god bless great life,god bless great life
beautiful god sees heart,god sees beautiful heart,god sees beautiful heart
altar lotus people gather,people gather lotus altar,people gather lotus altar
sweet servant bread bring,servant bring sweet bread,servant bring sweet bread
plant man cuts sickle,man cuts plant sickle,man cuts plant sickle
throne stone sees king,king sees stone throne,king sees stone throne
heart god sees truth,god sees heart truth,god sees heart truth
star see sky woman,woman see sky star,woman see sky star
father teach soul youth,father teach youth soul,father teach youth soul
finds father milk jar,father finds milk jar,father finds milk jar
servant altar bring peace,servant bring peace altar,servant bring peace altar
horizon star see man,man see star horizon,man see star horizon
feel peace woman sweet,woman feel sweet peace,woman feel sweet peace
night woman owl see,woman see owl night,woman see owl night
sees papyrus god clump,god sees papyrus clump,god sees papyrus clump
hill man follow road,man follow hill road,man follow hill road
bring man bread sweet,man bring sweet bread,man bring sweet bread
road riverbank walk people,people walk riverbank road,people walk riverbank road
hears scribe great power,scribe hears great power,scribe hears great power
owl man see sky,man see owl sky,man see owl sky
door finds bolt scribe,scribe finds door bolt,scribe finds door bolt
see west river woman,woman see river west,woman see river west
servant bring lord basket,servant bring basket lord,servant bring basket lord
jar grain servant fill,servant fill grain jar,servant fill grain jar
youth mother hold hand,mother hold youth hand,mother hold youth hand
road cross people hill,people cross hill road,people cross hill road
eats man pellet grain,man eats grain pellet,man eats grain pellet
sweet hears god offering,god hears sweet offering,god hears sweet offering
woman hear storm sky,woman hear storm sky,woman hear storm sky
lotus plant god bless,god bless lotus plant,god bless lotus plant
woman sweet life love,woman love sweet life,woman love sweet life
god ankh gives life,god gives life ankh,god gives life ankh
gives loaf bread mother,mother gives loaf bread,mother gives loaf bread
gather clump people papyrus,people gather papyrus clump,people gather papyrus clump
twisted bring servant rope,servant bring twisted rope,servant bring twisted rope
god authority hears heart,heart hears god authority,heart hears god authority
man mighty hears fire,man hears mighty fire,man hears mighty fire
man seated servant seat,servant seat seated man,servant seat seated man
people walk mountain horizon,people walk mountain horizon,people walk mountain horizon
sky rule god throne,god rule throne sky,god rule throne sky
man carry vessel grain,man carry grain vessel,man carry grain vessel
road desert walk people,people walk desert road,people walk desert road
people riverbank west walk,people walk west riverbank,people walk riverbank west
youth heart mother guide,mother guide youth heart,mother guide youth heart
open door bolt servant,servant open door bolt,servant open door bolt
loves man woman beautiful,man loves beautiful woman,man loves beautiful woman
hill road follow man,man follow hill road,man follow hill road
father sees road riverbank,father sees riverbank road,father sees riverbank road
king god strong becomes,strong king becomes god,strong king becomes god
master great thing gives,master gives great thing,master gives great thing
temple throne guard servant,servant guard temple throne,servant guard temple throne
father hold life youth,father hold youth life,father hold youth life
youth hears god speak,youth hears god speak,youth hears god speak
finds altar great soul,soul finds great altar,soul finds great altar
altar finds soul great,soul finds great altar,soul finds great altar
owl sky see man,man see owl sky,man see owl sky
stone strength man lift,man lift stone strength,man lift stone strength
master hears speak scribe,master hears scribe speak,master hears scribe speak
loves man woman beautiful,man loves beautiful woman,man loves beautiful woman
man strong feel life,man feel strong life,man feel strong life
sees shelter king reed,king sees reed shelter,king sees reed shelter
man night owl see,man see owl night,man see owl night
man heart fire feel,man feel fire heart,man feel fire heart
papyrus carry woman clump,woman carry papyrus clump,woman carry papyrus clump
heart beautiful life loves,heart loves beautiful life,heart loves beautiful life
youth shelter reed sees,youth sees reed shelter,youth sees reed shelter
water fill jar servant,servant fill jar water,servant fill jar water
man field grain cut,man cut grain field,man cut grain field
river walk people west,people walk river west,people walk river west
youth teach father love,father teach youth love,father teach youth love
old peace speaks man,old man speaks peace,old man speaks peace
carry water vessel woman,woman carry vessel water,woman carry vessel water
woman swallow see river,woman see swallow river,woman see swallow river
house servant opens gate,servant opens house gate,servant opens house gate
open door city people,people open city door,people open city door
snake man see desert,man see snake desert,man see snake desert
walk people hill desert,people walk desert hill,people walk desert hill
horizon storm see man,man see storm horizon,man see storm horizon
mouth eats loaf sweet,mouth eats sweet loaf,mouth eats sweet loaf
stone makes hand adze,hand makes stone adze,hand makes stone adze
life soul god bless,god bless soul life,god bless soul life
protect river god people,god protect river people,god protect river people
mountain woman see horizon,woman see mountain horizon,woman see mountain horizon
serve seated servant king,servant serve seated king,servant serve seated king
hare youth desert sees,youth sees desert hare,youth sees desert hare
stool clean servant mat,servant clean stool mat,servant clean stool mat
sweet youth life feel,youth feel sweet life,youth feel sweet life
hill slope king sees,king sees hill slope,king sees hill slope
mountain people hill cross,people cross mountain hill,people cross mountain hill
papyrus scroll bring servant,servant bring papyrus scroll,servant bring papyrus scroll
rule town god city,god rule city town,god rule city town
sweet woman offering makes,woman makes sweet offering,woman makes sweet offering
mother hold youth spirit,mother hold youth spirit,mother hold youth spirit
guide youth mother soul,mother guide youth soul,mother guide youth soul
lotus woman plant plant,woman plant lotus plant,woman plant lotus plant
feel woman strong heart,woman feel strong heart,woman feel strong heart
people seated honor king,people honor seated king,people honor seated king
sees road man mountain,man sees mountain road,man sees mountain road
bread mother finds loaf,mother finds bread loaf,mother finds bread loaf
watch flow river man,man watch river flow,man watch river flow
grain cut man field,man cut grain field,man cut grain field
handle basket carry woman,woman carry basket handle,woman carry basket handle
rope bring servant coil,servant bring rope coil,servant bring rope coil
mother loaf conical gives,mother gives conical loaf,mother gives conical loaf
hold peace youth father,father hold youth peace,father hold youth peace
rope vessel carry man,man carry rope vessel,man carry rope vessel
people build city temple,people build city temple,people build city temple
god bless field grain,god bless field grain,god bless grain field
man follow twisted flax,man follow twisted flax,man follow twisted flax
plant lotus plant woman,woman plant lotus plant,woman plant lotus plant
belly finds animal water,animal belly finds water,animal belly finds water
emerges snake above desert,snake emerges above desert,snake emerges above desert
strong youth seek soul,youth seek strong soul,youth seek strong soul
power hears scribe great,scribe hears great power,scribe hears great power
watch river god west,god watch river west,god watch river west
man feel storm fear,man feel storm fear,man feel storm fear
sky horizon god watch,god watch sky horizon,god watch sky horizon
king temple great makes,king makes great temple,king makes great temple
desert walk road man,man walk desert road,man walk desert road
vessel carry stone man,man carry stone vessel,man carry stone vessel
vessel finds scribe stone,scribe finds stone vessel,scribe finds stone vessel
lotus plant gather people,people gather lotus plant,people gather lotus plant
owl see woman night,woman see owl night,woman see owl night
god sky rule earth,god rule sky earth,god rule sky earth
town scribe sees great,scribe sees great town,scribe sees great town
man feel heart life,man feel heart life,man feel heart life
offering god sweet hears,god hears sweet offering,god hears sweet offering
finds woman jar milk,woman finds milk jar,woman finds milk jar
king city sees beautiful,king sees beautiful city,king sees beautiful city
youth give mother strength,mother give youth strength,mother give youth strength
hear voice mother father,father hear mother voice,father hear mother voice
power great seek youth,youth seek great power,youth seek great power
stone man carry vessel,man carry stone vessel,man carry stone vessel
youth strength guide mother,mother guide youth strength,mother guide youth strength
bolt youth door sees,youth sees door bolt,youth sees door bolt
feel heart peace woman,woman feel heart peace,woman feel heart peace
peace bring man satisfy,man bring peace satisfy,man bring peace satisfy
man mighty hears fire,man hears mighty fire,man hears mighty fire
seated god honor people,people honor seated god,people honor seated god
sweet bread bring servant,servant bring sweet bread,servant bring sweet bread
guard house servant gate,servant guard house gate,servant guard house gate
man finds door bolt,man finds door bolt,man finds door bolt
soul ba becomes star,soul ba becomes star,soul ba becomes star
bird hears head father,father hears bird head,father hears bird head
cloth folded mother makes,mother makes folded cloth,mother makes folded cloth
door bolt finds youth,youth finds door bolt,youth finds door bolt
man owl night see,man see owl night,man see owl night
fill servant vessel river,servant fill vessel river,servant fill vessel river
spirit man strong feel,man feel strong spirit,man feel strong spirit
climb youth hill stone,youth climb stone hill,youth climb stone hill
desert sees snake youth,youth sees desert snake,youth sees desert snake
road youth father teach,father teach youth road,father teach youth road
star sky woman see,woman see sky star,woman see sky star
youth heart father guide,father guide youth heart,father guide youth heart
hold mother face youth,mother hold youth face,mother hold youth face
owl sky hear woman,woman hear owl sky,woman hear owl sky
woman heart love feel,woman feel love heart,woman feel love heart
man water carry jar,man carry jar water,man carry jar water
water gives hand ripple,hand gives water ripple,hand gives water ripple
youth teach father love,father teach youth love,father teach youth love
see woman swallow sky,woman see swallow sky,woman see swallow sky
jar milk carry man,man carry milk jar,man carry milk jar
hears scribe power great,scribe hears great power,scribe hears great power
pillar temple people build,people build temple pillar,people build temple pillar
god bless great life,god bless great life,god bless great life
seek peace people sweet,people seek sweet peace,people seek sweet peace
strong life youth feel,youth feel strong life,youth feel strong life
servant jars sees rack,servant sees jars rack,servant sees jars rack
rope carry vessel man,man carry rope vessel,man carry rope vessel
house open servant door,servant open house door,servant open house door
man heart feel fear,man feel heart fear,man feel heart fear
twisted servant flax bring,servant bring twisted flax,servant bring twisted flax
lift backbone brick man,man lift brick backbone,man lift brick backbone
bolt open city servant,servant open city bolt,servant open city bolt
honor people throne god,people honor god throne,people honor throne god
makes servant folded cloth,servant makes folded cloth,servant makes folded cloth
hand finds reed leaf,hand finds reed leaf,hand finds reed leaf
servant brick stone carry,servant carry stone brick,servant carry stone brick
strong feel soul man,man feel strong soul,man feel strong soul
strong brick makes hand,strong hand makes brick,strong hand makes brick
door city open people,people open city door,people open city door
fear heart feel man,man feel fear heart,man feel fear heart
servant bring peace offering,servant bring peace offering,servant bring peace offering
hand flax twisted makes,hand makes twisted flax,hand makes twisted flax
mountain walk road woman,woman walk mountain road,woman walk mountain road
mother youth strength guide,mother guide youth strength,mother guide youth strength
see horizon woman mountain,woman see mountain horizon,woman see mountain horizon
double see ka woman,woman see ka double,woman see ka double
road walk people west,people walk west road,people walk west road
give peace sweet mother,mother give sweet peace,mother give sweet peace
beautiful soul hears god,god hears beautiful soul,god hears beautiful soul
servant plows field great,servant plows great field,servant plows great field
people reed gather shelter,people gather reed shelter,people gather reed shelter
sees servant great temple,servant sees great temple,servant sees great temple
servant temple god serve,servant serve god temple,servant serve god temple
feather maat honor people,people honor feather maat,people honor feather maat
fire above hill emerges,fire emerges above hill,fire emerges above hill
people god honor city,people honor god city,people honor god city
servant gate house guard,servant guard house gate,servant guard house gate
lotus servant offering bring,servant bring lotus offering,servant bring lotus offering
see mountain woman sky,woman see mountain sky,woman see mountain sky
people god hear soul,god hear people soul,god hear soul people
carry reed woman leaf,woman carry reed leaf,woman carry reed leaf
father great city sees,father sees great city,father sees great city
woman loves lotus plant,woman loves lotus plant,woman loves lotus plant
temple build people pillar,people build temple pillar,people build temple pillar
woman hear owl night,woman hear night owl,woman hear owl night
man riverbank road follow,man follow riverbank road,man follow riverbank road
mountain horizon woman see,woman see mountain horizon,woman see mountain horizon
people god life grant,god grant people life,god grant people life
finds door scribe bolt,scribe finds door bolt,scribe finds door bolt
youth wisdom father teach,father teach youth wisdom,father teach youth wisdom
face great sees god,face sees great god,face sees great god
sedge king sees people,sedge king sees people,sedge king sees people
finds sweet peace heart,heart finds sweet peace,heart finds sweet peace
stone man brick lift,man lift stone brick,man lift brick stone
plant field woman papyrus,woman plant papyrus field,woman plant papyrus field
sees youth hare desert,youth sees desert hare,youth sees desert hare
mountain horizon see woman,woman see mountain horizon,woman see mountain horizon
beautiful horizon sees god,god sees beautiful horizon,god sees beautiful horizon
soul god people hear,god hear people soul,god hear people soul
bring servant altar peace,servant bring peace altar,servant bring peace altar
grain lift man sack,man lift grain sack,man lift grain sack
finds road father great,father finds great road,father finds great road
hear voice servant god,god hear servant voice,god hear servant voice
youth guide mother strength,mother guide youth strength,mother guide youth strength
protect west town god,god protect west town,god protect west town
throne god rule seat,god rule throne seat,god rule throne seat
hears sweet truth god,god hears sweet truth,god hears sweet truth
people honor ba soul,people honor soul ba,people honor soul ba
god beautiful hears soul,god hears beautiful soul,god hears beautiful soul
feel heart life man,man feel heart life,man feel heart life
father river hear flow,father hear river flow,father hear river flow
strong seek youth heart,youth seek strong heart,youth seek strong heart
people milk gather jar,people gather milk jar,people gather milk jar
desert man see hare,man see desert hare,man see desert hare
mother guide life youth,mother guide youth life,mother guide youth life
finds woman lotus plant,woman finds lotus plant,woman finds lotus plant
seek strong life youth,youth seek strong life,youth seek strong life
servant vessel water fill,servant fill vessel water,servant fill vessel water
watch man river flow,man watch river flow,man watch river flow
god spirit gives life,god gives life spirit,god gives life spirit
snake eats chick quail,snake eats quail chick,snake eats quail chick
adze finds stone youth,youth finds stone adze,youth finds stone adze
grain sickle lift man,man lift sickle grain,man lift sickle grain
owl night woman hear,woman hear owl night,woman hear owl night
makes reed leaf father,father makes reed leaf,father makes reed leaf
milk give mother youth,mother give youth milk,mother give youth milk
god bless life sweet,god bless sweet life,god bless sweet life
woman storm hear sky,woman hear storm sky,woman hear storm sky
people gate house open,people open house gate,people open house gate
bring peace woman altar,woman bring peace altar,woman bring peace altar
door servant open bolt,servant open door bolt,servant open door bolt
house build people brick,people build brick house,people build brick house
lake man drink ripple,man drink lake ripple,man drink lake ripple
feel soul sweet woman,woman feel sweet soul,woman feel sweet soul
open town gate servant,servant open town gate,servant open town gate
voice hear father youth,father hear youth voice,father hear youth voice
loves beautiful god people,god loves beautiful people,god loves beautiful people
mother people father honor,people honor mother father,people honor mother father
climb youth slope rocky,youth climb rocky slope,youth climb rocky slope
walk riverbank woman road,woman walk riverbank road,woman walk riverbank road
handle basket carry man,man carry basket handle,man carry basket handle
seek youth strong heart,youth seek strong heart,youth seek strong heart
see hill god desert,god see desert hill,god see desert hill
makes hand stone adze,hand makes stone adze,hand makes stone adze
god people praise power,people praise god power,people praise god power
god life gives great,god gives great life,god gives great life
god loves heart truth,god loves heart truth,god loves heart truth
gives great life god,god gives great life,god gives great life
people bridge town cross,people cross town bridge,people cross town bridge
rope carry vessel man,man carry rope vessel,man carry rope vessel
desert walk people hill,people walk desert hill,people walk desert hill
youth board finds senet,youth finds senet board,youth finds senet board
ka woman see life,woman see ka life,woman see ka life
youth soul seek life,youth seek soul life,youth seek soul life
sees ba soul star,soul ba sees star,soul ba sees star
owl see man hill,man see owl hill,man see owl hill
truth man old speaks,old man speaks truth,old man speaks truth
king hears old man,old man hears king,old man hears king
heart life beautiful loves,heart loves beautiful life,heart loves beautiful life
desert see horizon god,god see desert horizon,god see desert horizon
stone ring becomes scarab,scarab becomes stone ring,scarab becomes stone ring
scroll papyrus gather people,people gather papyrus scroll,people gather papyrus scroll
god king seated bless,god bless seated king,god bless seated king
pillar build people town,people build town pillar,people build town pillar
soul beautiful loves god,god loves beautiful soul,god loves beautiful soul
god town west protect,god protect west town,god protect west town
bless god king seated,god bless seated king,god bless seated king
servant clean mat temple,servant clean temple mat,servant clean temple mat
fill servant jar water,servant fill jar water,servant fill jar water
servant peace altar bring,servant bring peace altar,servant bring peace altar
life gives ankh god,god gives life ankh,god gives life ankh
field man cut grain,man cut grain field,man cut grain field
gives three father skins,father gives three skins,father gives three skins
mighty sees people lord,mighty lord sees people,mighty lord sees people
servant rack sees jars,servant sees jars rack,servant sees jars rack
hill people cross mountain,people cross mountain hill,people cross mountain hill
chisel finds stone youth,youth finds stone chisel,youth finds stone chisel
king great people love,people love great king,people love great king
mountain god town protect,god protect mountain town,god protect mountain town
chick swallow quail eats,swallow eats quail chick,swallow eats quail chick
king people honor seated,people honor seated king,people honor seated king
woman sees plant lotus,woman sees lotus plant,woman sees lotus plant
star see woman horizon,woman see star horizon,woman see sky horizon
city sky god protect,god protect sky city,god protect sky city
desert walk path people,people walk desert path,people walk desert path
woman feel strong heart,woman feel strong heart,woman feel strong heart
god hill desert watch,god watch desert hill,god watch desert hill
ripple becomes river water,water ripple becomes river,water ripple becomes river
desert follow man road,man follow desert road,man follow desert road
great god life grant,god grant great life,god grant great life
grant sweet god peace,god grant sweet peace,god grant sweet peace
great thing master gives,master gives great thing,master gives great thing
walk riverbank people road,people walk riverbank road,people walk riverbank road
offering sweet man bring,man bring sweet offering,man bring sweet offering
water gives ripple hand,hand gives water ripple,hand gives water ripple
scarab great becomes god,scarab becomes great god,scarab becomes great god
youth heart teach father,father teach youth heart,father teach youth heart
soul ba finds life,soul ba finds life,soul ba finds life
storm mighty hears king,king hears mighty storm,king hears mighty storm
city beautiful king sees,king sees beautiful city,king sees beautiful city
guide youth peace father,father guide youth peace,father guide youth peace
man hill cobra see,man see cobra hill,man see cobra hill
bread man bring offering,man bring bread offering,man bring bread offering
great master gives thing,master gives great thing,master gives great thing
plant lotus woman garden,woman plant lotus garden,woman plant lotus garden
finds youth chisel stone,youth finds stone chisel,youth finds stone chisel
woman hear night owl,woman hear night owl,woman hear owl night
open gate people river,people open river gate,people open river gate
milk jar carry woman,woman carry milk jar,woman carry jar milk
gate guard servant riverbank,servant guard riverbank gate,servant guard riverbank gate
man see horizon storm,man see storm horizon,man see storm horizon
carry milk jar servant,servant carry milk jar,servant carry milk jar
great riverbank sees scribe,scribe sees great riverbank,scribe sees great riverbank
servant bring bread sweet,servant bring sweet bread,servant bring sweet bread
sky man see fire,man see fire sky,man see fire sky
man see storm horizon,man see storm horizon,man see storm horizon
soul ba people honor,people honor soul ba,people honor soul ba
shelter clean reed servant,servant clean reed shelter,servant clean reed shelter
youth climb mountain road,youth climb mountain road,youth climb mountain road
spirit see ka woman,woman see ka spirit,woman see ka spirit
hear god soul voice,god hear soul voice,god hear soul voice
door guard town servant,servant guard town door,servant guard town door
papyrus plant woman clump,woman plant papyrus clump,woman plant papyrus clump
king star sees horizon,king sees horizon star,king sees horizon star
river cross people lake,people cross lake river,people cross lake river
hear god voice servant,god hear servant voice,god hear servant voice
speak master scribe hears,scribe hears master speak,scribe hears master speak
finds vessel scribe stone,scribe finds stone vessel,scribe finds stone vessel
town people cross road,people cross town road,people cross town road
mountain man walk road,man walk mountain road,man walk mountain road
basket handle man makes,man makes basket handle,man makes basket handle
woman jar finds milk,woman finds milk jar,woman finds milk jar
loves plant lotus woman,woman loves lotus plant,woman loves lotus plant
man cobra see stone,man see cobra stone,man see cobra stone
follow town road man,man follow town road,man follow town road
servant fill vessel water,servant fill water vessel,servant fill water vessel
town bridge cross people,people cross town bridge,people cross town bridge
watch temple god gate,god watch temple gate,god watch temple gate
town bless people god,god bless people town,god bless people town
life mother youth hold,mother hold youth life,mother hold youth life
