Input,Target,Prediction
king makes city great,king makes great city,king makes great city
man cut grain field,man cut grain field,man cut grain field
power man heart feel,man feel heart power,man feel heart power
king horizon finds star,king finds horizon star,king finds horizon star
grain lift sack man,man lift grain sack,man lift grain sack
stone mountain climb youth,youth climb mountain stone,youth climb stone mountain
great becomes man king,man becomes great king,man becomes great king
beautiful loves soul god,god loves beautiful soul,god loves beautiful soul
youth guide love father,father guide youth love,father guide youth love
hand rope tethering makes,hand makes tethering rope,hand makes tethering rope
bless god life strong,god bless strong life,god bless strong life
woman carry papyrus scroll,woman carry papyrus scroll,woman carry papyrus scroll
west people riverbank walk,people walk riverbank west,people walk riverbank west
give ankh life mother,mother give life ankh,mother give life ankh
flow watch man river,man watch river flow,man watch river flow
father life youth guide,father guide youth life,father guide youth life
plant cuts adze stone,stone adze cuts plant,stone adze cuts plant
people temple build brick,people build brick temple,people build brick temple
woman owl night hear,woman hear night owl,woman hear owl night
servant twisted makes flax,servant makes twisted flax,servant makes twisted flax
finds mother loaf bread,mother finds bread loaf,mother finds bread loaf
power guide father youth,father guide youth power,father guide youth power
cross hill people desert,people cross desert hill,people cross desert hill
god seated seat servant,servant seat seated god,servant seat seated god
bring loaf man bread,man bring bread loaf,man bring bread loaf
youth strength guide father,father guide youth strength,father guide youth strength
youth life father hold,father hold youth life,father hold youth life
great gives power backbone,backbone gives great power,backbone gives great power
mountain climb youth desert,youth climb desert mountain,youth climb desert mountain
voice god soul hear,god hear soul voice,god hear soul voice
see sky star woman,woman see star sky,woman see star sky
desert snake emerges above,snake emerges above desert,snake emerges above desert
mountain climb youth stone,youth climb mountain stone,youth climb stone mountain
sky man storm see,man see storm sky,man see storm sky
great temple servant sees,servant sees great temple,servant sees great temple
power guide father youth,father guide youth power,father guide youth power
seek heart youth life,youth seek heart life,youth seek heart life
hear prayer heart father,father hear heart prayer,father hear heart prayer
scarab becomes ring stone,scarab becomes stone ring,scarab becomes stone ring
god people field protect,god protect field people,god protect field people
sees god heart truth,god sees heart truth,god sees heart truth
city open bolt servant,servant open city bolt,servant open city bolt
watch hill god sky,god watch hill sky,god watch hill sky
sweet mother offering gives,mother gives sweet offering,mother gives sweet offering
feel life youth strong,youth feel strong life,youth feel strong life
fire emerges hill above,fire emerges above hill,fire emerges above hill
swallow chick quail eats,swallow eats quail chick,swallow eats quail chick
plant woman lotus plant,woman plant lotus plant,woman plant lotus plant
papyrus people gather scroll,people gather papyrus scroll,people gather papyrus scroll
riverbank woman road sees,woman sees riverbank road,woman sees riverbank road
temple serve servant god,servant serve god temple,servant serve god temple
master hears speak scribe,master hears scribe speak,scribe hears master speak
milk jar servant gives,servant gives milk jar,servant gives milk jar
scribe makes flax twisted,scribe makes twisted flax,scribe makes twisted flax
truth god heart loves,god loves heart truth,god loves heart truth
twisted servant flax bring,servant bring twisted flax,servant bring twisted flax
stone snake see man,man see snake stone,man see snake stone
great god grant power,god grant great power,god grant great power
god mountain protect people,god protect mountain people,god protect mountain people
lotus woman plant plant,woman plant lotus plant,woman plant lotus plant
milk woman jar gives,woman gives milk jar,woman gives milk jar
servant gate guard city,servant guard city gate,servant guard city gate
desert hill youth climb,youth climb desert hill,youth climb desert hill
hoe plows servant field,servant plows field hoe,servant plows field hoe
people walk hill slope,people walk hill slope,people walk hill slope
offering bring servant peace,servant bring peace offering,servant bring peace offering
feather mouth speaks truth,mouth speaks feather truth,mouth speaks feather truth
hold mother love youth,mother hold youth love,mother hold youth love
horned see man viper,man see horned viper,man see horned viper
woman see owl night,woman see owl night,woman see owl night
guard gate servant riverbank,servant guard riverbank gate,servant guard riverbank gate
give mother strength youth,mother give youth strength,mother give youth strength
great people king hears,king hears great people,king hears great people
chisel youth finds stone,youth finds stone chisel,youth finds stone chisel
makes brick scribe stone,scribe makes stone brick,scribe makes stone brick
guide youth peace father,father guide youth peace,father guide youth peace
hear people god heart,god hear people heart,god hear heart people
man mountain road walk,man walk mountain road,man walk mountain road
teach youth life father,father teach youth life,father teach youth life
see man sky storm,man see storm sky,man see storm sky
people seated god honor,people honor seated god,people honor seated god
life father teach youth,father teach youth life,father teach youth life
loaf mouth eats sweet,mouth eats sweet loaf,mouth eats sweet loaf
river town god protect,god protect river town,god protect river town
hill bird emerges above,bird emerges above hill,bird emerges above hill
plant reed field woman,woman plant reed field,woman plant reed field
god people honor throne,people honor god throne,people honor throne god
power strong grant god,god grant strong power,god grant strong power
woman water jar carry,woman carry jar water,woman carry water jar
town god protect people,god protect people town,god protect town people
woman grain vessel carry,woman carry vessel grain,woman carry vessel grain
finds bread loaf mother,mother finds bread loaf,mother finds bread loaf
door temple guard servant,servant guard temple door,servant guard temple door
seek sweet youth heart,youth seek sweet heart,youth seek sweet heart
old man peace speaks,old man speaks peace,old man speaks peace
people road river walk,people walk river road,people walk river road
love heart finds sweet,heart finds sweet love,heart finds sweet love
night owl see sky,owl see night sky,owl see night sky
hear night owl father,father hear owl night,father hear owl night
heart feel fear man,man feel fear heart,man feel heart fear
makes book scroll scribe,scribe makes scroll book,scribe makes scroll book
strength father youth guide,father guide youth strength,father guide youth strength
man see hill desert,man see desert hill,man see desert hill
sweet love youth life,youth love sweet life,youth love sweet life
finds man great stone,man finds great stone,man finds great stone
loves man woman seated,man loves seated woman,man loves seated woman
god hear voice servant,god hear servant voice,god hear servant voice
owl see night woman,woman see owl night,woman see owl night
night see sky owl,owl see night sky,owl see night sky
god stability djed gives,god gives stability djed,god gives stability djed
swallow west see woman,woman see swallow west,woman see swallow west
lotus servant bring offering,servant bring lotus offering,servant bring lotus offering
above emerges snake desert,snake emerges above desert,snake emerges above desert
woman bring content peace,woman bring peace content,woman bring peace content
woman finds lotus plant,woman finds lotus plant,woman finds lotus plant
great life bless god,god bless great life,god bless great life
senet board youth finds,youth finds senet board,youth finds senet board
owl night woman see,woman see owl night,woman see owl night
emerges cobra ripple water,cobra emerges water ripple,cobra emerges water ripple
mother power youth hold,mother hold youth power,mother hold youth power
brick cuts strong club,strong club cuts brick,strong club cuts brick
feel man soul strong,man feel strong soul,man feel strong soul
people mountain cross pass,people cross mountain pass,people cross mountain pass
river father flow hear,father hear river flow,father hear river flow
youth sees desert hill,youth sees desert hill,youth sees desert hill
road mountain sees man,man sees mountain road,man sees mountain road
people life watch god,god watch people life,god watch people life
stone man finds vessel,man finds stone vessel,man finds stone vessel
people city praise god,people praise god city,people praise god city
scarab becomes ring stone,scarab becomes stone ring,scarab becomes stone ring
give mother milk youth,mother give youth milk,mother give youth milk
stone adze hand makes,hand makes stone adze,hand makes stone adze
hears mighty king storm,king hears mighty storm,king hears mighty storm
life heart beautiful loves,heart loves beautiful life,heart loves beautiful life
great gives backbone power,backbone gives great power,backbone gives great power
star woman see sky,woman see sky star,woman see star sky
sees woman beautiful lake,woman sees beautiful lake,woman sees beautiful lake
peace bring woman altar,woman bring peace altar,woman bring peace altar
walk desert people road,people walk desert road,people walk desert road
man jar carry milk,man carry milk jar,man carry milk jar
riverbank west people walk,people walk west riverbank,people walk riverbank west
king guard seated servant,servant guard seated king,servant guard seated king
god bless town people,god bless people town,god bless people town
jar milk woman carry,woman carry jar milk,woman carry milk jar
gives bread offering servant,servant gives bread offering,servant gives bread offering
makes shelter father reed,father makes reed shelter,father makes reed shelter
lord bring servant basket,servant bring basket lord,servant bring basket lord
man hears god great,man hears great god,man hears great god
star soul above becomes,soul becomes star above,soul becomes star above
rope carry vessel man,man carry rope vessel,man carry rope vessel
watch god temple gate,god watch temple gate,god watch temple gate
stone vessel woman finds,woman finds stone vessel,woman finds stone vessel
west god watch horizon,god watch west horizon,god watch west horizon
life father guide youth,father guide youth life,father guide youth life
finds stone chisel hand,hand finds stone chisel,hand finds stone chisel
servant jar gives milk,servant gives milk jar,servant gives milk jar
sky town god protect,god protect sky town,god protect sky town
man truth speaks great,man speaks great truth,man speaks great truth
stone strength lift man,man lift stone strength,man lift stone strength
throne city guard servant,servant guard city throne,servant guard city throne
heart loves beautiful life,heart loves beautiful life,heart loves beautiful life
servant seat god seated,servant seat seated god,servant seat seated god
eats grain bird pellet,bird eats grain pellet,bird eats grain pellet
protect people town god,god protect town people,god protect town people
reed youth shelter sees,youth sees reed shelter,youth sees reed shelter
hill man desert see,man see desert hill,man see desert hill
god temple gate watch,god watch temple gate,god watch temple gate
king servant seated seat,servant seat seated king,servant seat seated king
servant bread makes loaf,servant makes loaf bread,servant makes loaf bread
sky see mountain woman,woman see mountain sky,woman see mountain sky
god lake watch horizon,god watch lake horizon,god watch lake horizon
city god honor people,people honor god city,people honor god city
sweet offering loves god,god loves sweet offering,god loves sweet offering
mouth grain pellet eats,mouth eats grain pellet,mouth eats grain pellet
lake water man drink,man drink lake water,man drink lake water
youth old hears man,youth hears old man,youth hears old man
prayer heart hear father,father hear heart prayer,father hear heart prayer
star owl man see,man see owl star,man see owl star
great power master gives,master gives great power,master gives great power
youth speak hears god,youth hears god speak,youth hears god speak
mother strength hold youth,mother hold youth strength,mother hold youth strength
backbone stone man lift,man lift backbone stone,man lift backbone stone
door bolt finds scribe,scribe finds door bolt,scribe finds door bolt
strength heart feel man,man feel heart strength,man feel heart strength
climb hill youth great,youth climb great hill,youth climb great hill
door temple open people,people open temple door,people open temple door
follow people road desert,people follow desert road,people follow desert road
servant clean stool mat,servant clean stool mat,servant clean stool mat
temple gate becomes strong,temple gate becomes strong,temple gate becomes strong
stone man hill climb,man climb hill stone,man climb stone hill
west river watch god,god watch river west,god watch river west
stone finds adze youth,youth finds stone adze,youth finds stone adze
servant voice god hear,god hear servant voice,servant hear god voice
bread sweet man bring,man bring sweet bread,man bring sweet bread
cobra hill see man,man see cobra hill,man see cobra hill
horizon lake god watch,god watch lake horizon,god watch lake horizon
woman road riverbank walk,woman walk riverbank road,woman walk riverbank road
people walk mountain horizon,people walk mountain horizon,people walk mountain horizon
woman owl hear night,woman hear owl night,woman hear owl night
field gather people lotus,people gather lotus field,people gather lotus field
hill cobra hide stone,cobra hide stone hill,cobra hide stone hill
above emerges hill bird,bird emerges above hill,bird emerges above hill
slope hill emerges snake,snake emerges hill slope,snake emerges hill slope
climb youth rocky slope,youth climb rocky slope,youth climb rocky slope
lotus people altar gather,people gather lotus altar,people gather lotus altar
youth soul hold mother,mother hold youth soul,mother hold youth soul
father strength youth teach,father teach youth strength,father teach youth strength
jar milk finds father,father finds milk jar,father finds milk jar
teach father youth road,father teach youth road,father teach youth road
road people town walk,people walk town road,people walk town road
hold youth peace mother,mother hold youth peace,mother hold youth peace
youth feel sweet life,youth feel sweet life,youth feel sweet life
see man sky star,man see star sky,man see star sky
scribe hears lord great,scribe hears great lord,scribe hears great lord
servant king hears speak,servant hears king speak,servant hears king speak
animal water finds belly,animal belly finds water,animal belly finds water
clean servant stool mat,servant clean stool mat,servant clean stool mat
man hill owl see,man see owl hill,man see owl hill
water ripple man drink,man drink water ripple,man drink water ripple
man see sky star,man see star sky,man see star sky
cross west river people,people cross west river,people cross river west
river flow watch man,man watch river flow,man watch river flow
man rope cuts sickle,man cuts rope sickle,man cuts rope sickle
people temple town build,people build town temple,people build town temple
build stone house people,people build stone house,people build stone house
youth love mother heart,mother love youth heart,mother love youth heart
mother heart youth hold,mother hold youth heart,mother hold youth heart
lotus plant woman loves,woman loves lotus plant,woman loves lotus plant
stone finds youth ring,youth finds stone ring,youth finds stone ring
people god city rule,god rule city people,god rule city people
jar bring grain servant,servant bring grain jar,servant bring grain jar
father hear owl night,father hear owl night,father hear owl night
servant stone clean stool,servant clean stone stool,servant clean stone stool
hears master speak scribe,master hears scribe speak,master hears scribe speak
god beautiful loves soul,god loves beautiful soul,god loves beautiful soul
great swallow see woman,woman see swallow great,woman see swallow great
writing beautiful sees scribe,scribe sees beautiful writing,scribe sees beautiful writing
spirit mother hold youth,mother hold youth spirit,mother hold youth spirit
guard city servant gate,servant guard city gate,servant guard city gate
man sees animal belly,man sees animal belly,man sees animal belly
throne city guard servant,servant guard city throne,servant guard city throne
offering bread people share,people share bread offering,people share bread offering
temple woman bring offering,woman bring offering temple,woman bring offering temple
backbone gives power great,backbone gives great power,backbone gives great power
king ring finds stone,king finds stone ring,king finds stone ring
emerges fire hill above,fire emerges above hill,fire emerges above hill
sky see woman lake,woman see lake sky,woman see lake sky
see become scarab man,man see scarab become,man see scarab become
thing master gives great,master gives great thing,master gives great thing
eats mouth loaf sweet,mouth eats sweet loaf,mouth eats sweet loaf
scribe vessel stone finds,scribe finds stone vessel,scribe finds stone vessel
life ka see woman,woman see ka life,woman see ka life
man vessel stone finds,man finds stone vessel,man finds stone vessel
god gives life heart,god gives life heart,god gives life heart
servant town guard riverbank,servant guard riverbank town,servant guard riverbank town
youth adze stone finds,youth finds stone adze,youth finds stone adze
woman open jar water,woman open jar water,woman open jar water
woman bring temple offering,woman bring offering temple,woman bring offering temple
ba becomes soul star,soul ba becomes star,soul ba becomes star
teach youth father power,father teach youth power,father teach youth power
follow road man town,man follow town road,man follow town road
see woman feather maat,woman see feather maat,woman see maat feather
heart finds sweet life,heart finds sweet life,heart finds sweet life
finds peace sweet heart,heart finds sweet peace,heart finds sweet peace
build people stone temple,people build stone temple,people build stone temple
strength give youth mother,mother give youth strength,mother give youth strength
heart prayer god hear,god hear heart prayer,god hear heart prayer
follow desert man road,man follow desert road,man follow desert road
carry vessel grain man,man carry grain vessel,man carry grain vessel
lift backbone man stone,man lift backbone stone,man lift backbone stone
heart youth guide father,father guide youth heart,father guide youth heart
man follow horizon road,man follow horizon road,man follow horizon road
youth hears speak god,youth hears god speak,youth hears god speak
see river woman west,woman see river west,woman see river west
bring lotus offering servant,servant bring lotus offering,servant bring lotus offering
woman mountain see sky,woman see mountain sky,woman see mountain sky
makes beautiful sky god,god makes beautiful sky,god makes beautiful sky
finds chick quail snake,snake finds quail chick,snake finds quail chick
loaf bread servant bring,servant bring bread loaf,servant bring bread loaf
authority youth hears master,youth hears master authority,youth hears master authority
water ripple river becomes,water ripple becomes river,water ripple becomes river
lord bring basket servant,servant bring basket lord,servant bring basket lord
god desert watch hill,god watch desert hill,god watch desert hill
father guide soul youth,father guide youth soul,father guide youth soul
papyrus clump gather people,people gather papyrus clump,people gather papyrus clump
people peace sweet love,people love sweet peace,people love sweet peace
god protect people west,god protect west people,god protect west people
man fear heart feel,man feel fear heart,man feel heart fear
gate open people river,people open river gate,people open river gate
woman heart feel life,woman feel heart life,woman feel heart life
lake woman see sky,woman see lake sky,woman see lake sky
makes scribe stone brick,scribe makes stone brick,scribe makes stone brick
finds scroll scribe papyrus,scribe finds papyrus scroll,scribe finds papyrus scroll
king slope sees hill,king sees hill slope,king sees hill slope
cross people mountain pass,people cross mountain pass,people cross mountain pass
hears sweet truth god,god hears sweet truth,god hears sweet truth
reed people shelter open,people open reed shelter,people open reed shelter
hare desert see man,man see desert hare,man see desert hare
grant sweet peace god,god grant sweet peace,god grant sweet peace
grant god sweet life,god grant sweet life,god grant sweet life
desert climb youth hill,youth climb desert hill,youth climb desert hill
great bless power god,god bless great power,god bless great power
ka see woman double,woman see ka double,woman see ka double
sky see star woman,woman see star sky,woman see star sky
youth road father guide,father guide youth road,father guide youth road
watch horizon sky god,god watch sky horizon,god watch horizon sky
horizon west see woman,woman see west horizon,woman see owl horizon
gives pillar stability god,god gives stability pillar,god gives stability pillar
strong bless god life,god bless strong life,god bless strong life
man basket carry handle,man carry basket handle,man carry basket handle
servant peace offering bring,servant bring peace offering,servant bring peace offering
servant guard gate temple,servant guard temple gate,servant guard temple gate
people gather lotus field,people gather lotus field,people gather lotus field
man old cuts plant,old man cuts plant,old man cuts plant
god west watch horizon,god watch west horizon,god watch west horizon
loaf bread man bring,man bring bread loaf,man bring bread loaf
grant god soul people,god grant soul people,god grant soul people
man handle makes basket,man makes basket handle,man makes basket handle
master scribe hears speak,master hears scribe speak,scribe hears master speak
bring rope twisted servant,servant bring twisted rope,servant bring twisted rope
mother youth soul guide,mother guide youth soul,mother guide youth soul
papyrus god clump sees,god sees papyrus clump,god sees papyrus clump
seat man servant throne,servant seat man throne,servant seat man throne
stone man brick finds,man finds stone brick,man finds stone brick
sky makes beautiful god,god makes beautiful sky,god makes beautiful sky
river protect god town,god protect river town,god protect river town
man riverbank follow road,man follow riverbank road,man follow riverbank road
sweet finds love heart,heart finds sweet love,heart finds sweet love
rocky climb youth hill,youth climb rocky hill,youth climb rocky hill
wind storm father hear,father hear wind storm,father hear wind storm
jars scribe rack sees,scribe sees jars rack,scribe sees jars rack
protect grain town god,god protect grain town,god protect grain town
people god temple honor,people honor god temple,people honor god temple
seat seated servant king,servant seat seated king,servant seat seated king
servant plows great field,servant plows great field,servant plows great field
people watch god life,god watch people life,god watch people life
man mountain walk road,man walk mountain road,man walk mountain road
youth life love sweet,youth love sweet life,youth love sweet life
hear people soul god,god hear people soul,god hear soul people
stone climb mountain youth,youth climb mountain stone,youth climb stone mountain
speaks old peace man,old man speaks peace,old man speaks peace
mouth eats pellet grain,mouth eats grain pellet,mouth eats grain pellet
people city god bless,god bless city people,god bless city people
river see woman swallow,woman see swallow river,woman see swallow river
mother youth hold hand,mother hold youth hand,mother hold youth hand
god town protect field,god protect field town,god protect field town
bring content peace woman,woman bring peace content,woman bring peace content
hears soul beautiful god,god hears beautiful soul,god hears beautiful soul
man west follow road,man follow west road,man follow west road
god people temple praise,people praise temple god,people praise god temple
youth soul mother give,mother give youth soul,mother give youth soul
people lake cross rope,people cross lake rope,people cross lake rope
heart finds great fear,heart finds great fear,heart finds great fear
door open people city,people open city door,people open city door
god protect desert town,god protect desert town,god protect desert town
father beautiful mother loves,father loves beautiful mother,father loves beautiful mother
god heart prayer hear,god hear heart prayer,god hear heart prayer
truth feather honor people,people honor feather truth,people honor feather truth
desert walk people road,people walk desert road,people walk desert road
power give mother youth,mother give youth power,mother give youth power
vessel water woman carry,woman carry vessel water,woman carry vessel water
vessel stone finds man,man finds stone vessel,man finds stone vessel
servant grain fill jar,servant fill grain jar,servant fill grain jar
scroll scribe papyrus sees,scribe sees papyrus scroll,scribe sees papyrus scroll
grant soul god life,god grant soul life,god grant soul life
scribe scroll makes book,scribe makes scroll book,scribe makes book scroll
river hear father flow,father hear river flow,father hear river flow
mountain walk horizon people,people walk mountain horizon,people walk mountain horizon
bring sweet bread man,man bring sweet bread,man bring sweet bread
bring papyrus clump servant,servant bring papyrus clump,servant bring papyrus clump
woman plant loves lotus,woman loves lotus plant,woman loves lotus plant
loaf sweet makes mother,mother makes sweet loaf,mother makes sweet loaf
loaf makes mother sweet,mother makes sweet loaf,mother makes sweet loaf
hill man see owl,man see owl hill,man see owl hill
give jar mother milk,mother give milk jar,mother give milk jar
peace youth father hold,father hold youth peace,father hold youth peace
people walk west horizon,people walk west horizon,people walk horizon west
face sees god great,face sees great god,face sees great god
house door servant open,servant open house door,servant open house door
stability pillar djed gives,pillar gives stability djed,pillar gives stability djed
god stability stone gives,god gives stability stone,god gives stability stone
twisted servant bring rope,servant bring twisted rope,servant bring twisted rope
youth heart father guide,father guide youth heart,father guide youth heart
man river water drink,man drink water river,man drink water river
ripple lake water becomes,water ripple becomes lake,water ripple becomes lake
king sedge sees people,sedge king sees people,sedge king sees people
field plant papyrus woman,woman plant papyrus field,woman plant papyrus field
youth speak hears god,youth hears god speak,youth hears god speak
man cuts plant old,old man cuts plant,old man cuts plant
riverbank great scribe sees,scribe sees great riverbank,scribe sees great riverbank
sweet offering loves god,god loves sweet offering,god loves sweet offering
ankh grant life god,god grant life ankh,god grant life ankh
west walk people river,people walk river west,people walk river west
makes scribe brick stone,scribe makes stone brick,scribe makes stone brick
makes great book scribe,scribe makes great book,scribe makes great book
silent owl night watch,owl watch silent night,owl watch silent night
people lord mighty sees,mighty lord sees people,mighty lord sees people
town cross people bridge,people cross town bridge,people cross town bridge
youth seek sweet life,youth seek sweet life,youth seek sweet life
lift sack grain man,man lift grain sack,man lift grain sack
people door open town,people open town door,people open town door
people river rope cross,people cross river rope,people cross rope river
stone king finds ring,king finds stone ring,king finds stone ring
give power mother youth,mother give youth power,mother give youth power
hide cobra stone hill,cobra hide stone hill,cobra hide stone hill
god great hears man,man hears great god,man hears great god
people lotus gather altar,people gather lotus altar,people gather lotus altar
gives god life great,god gives great life,god gives great life
build people house stone,people build stone house,people build stone house
servant conical loaf gives,servant gives conical loaf,servant gives conical loaf
people house gate open,people open house gate,people open house gate
seat guard servant throne,servant guard throne seat,servant guard throne seat
king servant throne seat,servant seat throne king,servant seat throne king
woman road river walk,woman walk river road,woman walk river road
old man truth speaks,old man speaks truth,old man speaks truth
master scribe hears speak,master hears scribe speak,scribe hears master speak
power gives great master,master gives great power,master gives great power
heart peace becomes great,heart becomes great peace,heart becomes great peace
scroll scribe papyrus finds,scribe finds papyrus scroll,scribe finds papyrus scroll
sickle plant cuts man,man cuts plant sickle,man cuts plant sickle
slope walk people hill,people walk hill slope,people walk hill slope
makes book scribe beautiful,scribe makes beautiful book,scribe makes beautiful book
road mountain people cross,people cross mountain road,people cross mountain road
town flow river west,river flow west town,water flow west town
people gather jar milk,people gather milk jar,people gather milk jar
road follow people desert,people follow desert road,people follow desert road
people grain gather field,people gather grain field,people gather grain field
find great people thing,people find great thing,people find great thing
man life strong feel,man feel strong life,man feel strong life
man sky fear storm,man fear storm sky,man fear storm sky
open river gate people,people open river gate,people open river gate
peace heart sweet finds,heart finds sweet peace,heart finds sweet peace
cross road town people,people cross town road,people cross town road
carry brick stone servant,servant carry stone brick,servant carry stone brick
find great people soul,people find great soul,people find great soul
river god bless people,god bless river people,god bless river people
animal eye belly sees,eye sees animal belly,eye sees animal belly
servant gate open bolt,servant open gate bolt,servant open gate bolt
cross mountain people hill,people cross mountain hill,people cross mountain hill
life grant people god,god grant people life,god grant people life
stability god gives djed,god gives stability djed,god gives stability djed
pellet mouth grain eats,mouth eats grain pellet,mouth eats grain pellet
woman horizon see west,woman see west horizon,woman see owl horizon
horizon storm see man,man see storm horizon,man see storm horizon
rope people lake cross,people cross lake rope,people cross lake rope
king servant seat seated,servant seat seated king,servant seat seated king
man hears old bird,old man hears bird,old man hears bird
finds soul life ba,soul ba finds life,soul ba finds life
desert king sees hill,king sees desert hill,king sees desert hill
grain bless god field,god bless field grain,god bless field grain
guard servant gate house,servant guard house gate,servant guard house gate
give life strong mother,mother give strong life,mother give strong life
west people god protect,god protect west people,god protect west people
peace people sweet love,people love sweet peace,people love sweet peace
road guide father youth,father guide youth road,father guide youth road
finds soul peace altar,soul finds peace altar,soul finds peace altar
mountain people walk horizon,people walk mountain horizon,people walk mountain horizon
finds chisel stone hand,hand finds stone chisel,hand finds stone chisel
beautiful god sees heart,god sees beautiful heart,god sees beautiful heart
guard servant throne temple,servant guard temple throne,servant guard temple throne
life woman hold heart,woman hold heart life,woman hold heart life
feel fire soul man,man feel fire soul,man feel fire soul
grant heart god life,god grant heart life,god grant heart life
mother give youth milk,mother give youth milk,mother give youth milk
house great makes king,king makes great house,king makes great house
finds peace heart sweet,heart finds sweet peace,heart finds sweet peace
loaf finds mother bread,mother finds bread loaf,mother finds bread loaf
feel heart man strength,man feel heart strength,man feel heart strength
woman vessel finds stone,woman finds stone vessel,woman finds stone vessel
master gives great power,master gives great power,master gives great power
honor people mother father,people honor mother father,people honor mother father
ankh life mother give,mother give life ankh,mother give life ankh
becomes above soul star,soul becomes star above,soul becomes star above
jar father milk finds,father finds milk jar,father finds milk jar
god star watch horizon,god watch star horizon,god watch star horizon
leaf gather people reed,people gather reed leaf,people gather reed leaf
great snake fear people,people fear great snake,people fear great snake
ka god becomes spirit,ka spirit becomes god,ka spirit becomes god
soul ba finds life,soul ba finds life,soul ba finds life
people path desert walk,people walk desert path,people walk desert path
guard servant house gate,servant guard house gate,servant guard house gate
servant shelter reed makes,servant makes reed shelter,servant makes reed shelter
peace sweet god grant,god grant sweet peace,god grant sweet peace
strong woman feel heart,woman feel strong heart,woman feel strong heart
plant reed woman shelter,woman plant reed shelter,woman plant reed shelter
great city makes king,king makes great city,king makes great city
lord scribe hears great,scribe hears great lord,scribe hears great lord
desert road man follow,man follow desert road,man follow desert road
sees great scribe riverbank,scribe sees great riverbank,scribe sees great riverbank
scroll scribe sees papyrus,scribe sees papyrus scroll,scribe sees papyrus scroll
god people soul hear,god hear people soul,god hear soul people
offering servant bread gives,servant gives bread offering,servant gives bread offering
man owl sky see,man see owl sky,man see owl sky
hears king great scribe,scribe hears great king,scribe hears great king
storm feel fear man,man feel storm fear,man feel fear storm
people pellet gather grain,people gather grain pellet,people gather grain pellet
grain swallow finds pellet,swallow finds grain pellet,swallow finds grain pellet
truth speaks feather mouth,mouth speaks feather truth,mouth speaks feather truth
speak master hears servant,servant hears master speak,servant hears master speak
peace feel woman sweet,woman feel sweet peace,woman feel sweet peace
guide father soul youth,father guide youth soul,father guide youth soul
hand chisel finds stone,hand finds stone chisel,hand finds stone chisel
finds heart great peace,heart finds great peace,heart finds great peace
king hears man old,old man hears king,old man hears king
opens king great gate,king opens great gate,king opens great gate
scribe sees writing beautiful,scribe sees beautiful writing,scribe sees beautiful writing
climb mountain man hill,man climb mountain hill,man climb mountain hill
see snake desert man,man see snake desert,man see snake desert
great scribe hears lord,scribe hears great lord,scribe hears great lord
face mother youth hold,mother hold youth face,mother hold youth face
woman truth feather see,woman see feather truth,woman see feather truth
river horizon see god,god see river horizon,god see river horizon
god loves truth heart,god loves heart truth,god loves heart truth
becomes star ba soul,soul ba becomes star,soul ba becomes star
river gate guard servant,servant guard river gate,servant guard river gate
scribe master speak hears,scribe hears master speak,scribe hears master speak
offering peace bring woman,woman bring peace offering,woman bring peace offering
people riverbank walk road,people walk riverbank road,people walk riverbank road
people honor father mother,people honor mother father,people honor mother father
peace heart great finds,heart finds great peace,heart finds great peace
mother hold youth life,mother hold youth life,mother hold youth life
man stone lift brick,man lift stone brick,man lift stone brick
field man cut grain,man cut grain field,man cut grain field
people town bless god,god bless people town,god bless people town
woman grain basket carry,woman carry basket grain,woman carry grain basket
fill servant milk jar,servant fill jar milk,servant fill jar milk
carry woman grain basket,woman carry basket grain,woman carry grain basket
horned see man viper,man see horned viper,man see horned viper
ba star soul becomes,soul ba becomes star,soul ba becomes star
youth rocky hill climb,youth climb rocky hill,youth climb rocky hill
beautiful woman lake sees,woman sees beautiful lake,woman sees beautiful lake
mother give youth peace,mother give youth peace,mother give youth peace
bring altar peace servant,servant bring peace altar,servant bring peace altar
people mountain pass cross,people cross mountain pass,people cross mountain pass
carry stone vessel man,man carry stone vessel,man carry stone vessel
woman sky owl hear,woman hear owl sky,woman hear owl sky
god servant seated seat,servant seat seated god,servant seat seated god
pillar lift stone man,man lift stone pillar,man lift stone pillar
watch gate temple god,god watch temple gate,god watch temple gate
leaf carry reed woman,woman carry reed leaf,woman carry reed leaf
bring peace woman altar,woman bring peace altar,woman bring peace altar
guard gate servant lake,servant guard lake gate,servant guard lake gate
temple guard door servant,servant guard temple door,servant guard temple door
loaf woman sweet eats,woman eats sweet loaf,woman eats sweet loaf
protect west town god,god protect west town,god protect west town
people hill road cross,people cross hill road,people cross hill road
west follow man road,man follow west road,man follow west road
seated loves woman man,man loves seated woman,man loves seated woman
servant seat seated king,servant seat seated king,servant seat seated king
makes flax scribe twisted,scribe makes twisted flax,scribe makes twisted flax
bread sweet bring servant,servant bring sweet bread,servant bring sweet bread
woman ka life see,woman see ka life,woman see ka life
city king sees beautiful,king sees beautiful city,king sees beautiful city
spirit god becomes ka,ka spirit becomes god,ka spirit becomes god
woman sees handle basket,woman sees basket handle,woman sees basket handle
lotus bring offering woman,woman bring lotus offering,woman bring lotus offering
people peace grant god,god grant people peace,god grant people peace
sees rack jars servant,servant sees jars rack,servant sees jars rack
power man heart feel,man feel heart power,man feel heart power
king reed shelter sees,king sees reed shelter,king sees reed shelter
